state,jurisdiction_type,county_name,municipality,precinct_id,name,address
ME,county,Penobscot,PASSADUMKEAG,1-1,Passadumkeag Town Offfice ,"34 Pleasant Street, Passadumkeag "
ME,county,Penobscot,PATTEN,1-1,Patten Fire Station,"27 Dearborn Street, Patten "
ME,county,Washington,PEMBROKE,1-1,Pembroke Municipal Building,"48 Old County Road, Pembroke "
ME,county,Hancock,PENOBSCOT,1-1,Penobscot  Community School Gym,"66 North Penobscot Road, Penobscot "
ME,county,Penobscot,PENOBSCOT NATION VOTING DISTRICT,1-1,Penobscot Nation Community Building-Conference Room,"12 Wabanaki Way, Penobscot Nation "
ME,county,Aroostook,PERHAM,1-1,Perham Town Office ,"206 High Meadow Road, Perham "
ME,county,Washington,PERRY,1-1,Perry Municipal Building,"898 US Route 1, Perry "
ME,county,Oxford,PERU,1-1,Peru Town Office ,"26 Main Street, Peru "
ME,county,Franklin,PHILLIPS (and Madrid),1-1,Phillips Municipal Building (former Primary School) ,"15 Russell Street, Phillips "
ME,county,Sagadahoc,PHIPPSBURG,All,Phippsburg Elementary School,"1047 Main Road, Phippsburg "
ME,county,Somerset,PITTSFIELD,1-1,Pittsfield Town Office ,"112 Somerset Avenue, Pittsfield "
ME,county,Kennebec,PITTSTON,1-1,Pittston Town Office,"38 Whitefield Road, Pittston "
ME,county,Washington,PLEASANT POINT VOTING DISTRICT,1-1,Tribal Office Building ,"9 Sakom Road, Pleasant Point "
ME,county,Somerset,PLEASANT RIDGE PLT ,1-1,Pleasant Ridge Plantation Town Office ,"343 Rowe Pond Road, Pleasant Ridge Plt "
ME,county,Penobscot,PLYMOUTH,1-1,Plymouth Grange Hall ,"1927 Moosehead Trail, Plymouth "
ME,county,Androscoggin,POLAND,1-1,Poland Town Hall ,"1223 Maine Street, Poland "
ME,county,Aroostook,PORTAGE LAKE (and Nashville Plt) ,1-1,Portage Lake Municipal Building ,"20 School Street, Portage Lake "
ME,county,Oxford,PORTER,1-1,Porter Town Hall,"71 Main Street, Porter "
ME,county,Cumberland,PORTLAND,1-1,East End Elementary School ,"195 North Street, Portland "
ME,county,Cumberland,PORTLAND,"1-2,1-45",Merrill Auditorium Rehearsal Hall ,"20 Myrtle Street, Portland "
ME,county,Cumberland,PORTLAND,1-3,Peaks Island Community Hall ,"Peaks Island, Peaks Island "
ME,county,Cumberland,PORTLAND,2-1,Reiche Elementary School ,"166 Brackett Street, Portland "
ME,county,Cumberland,PORTLAND,2-2,Exposition Building ,"239 Park Avenue, Portland "
ME,county,Cumberland,PORTLAND,3-1,Woodfords Congregational Church ,"202 Woodford Street, Portland "
ME,county,Cumberland,PORTLAND,3-2,Italian Heritage Center ,"40 Westland Avenue, Portland "
ME,county,Cumberland,PORTLAND,4-1,St. Pius Church ,"492 Ocean Avenue, Portland "
ME,county,Cumberland,PORTLAND,4-2,First Baptist Church ,"360 Canco Road, Portland "
ME,county,Cumberland,PORTLAND,5-1,Stevens Avenue Armory,"772 Stevens Avenue, Portland "
ME,county,Cumberland,PORTLAND,5-2,Grace Baptist Church ,"476 Summit Street, Portland "
ME,county,Cumberland,POWNAL ,All,Mallett Hall ,"429 Hallowell Road, Pownal "
ME,county,Aroostook,PRESQUE ISLE,All,William V Haskell Community Center ,"270 Main Street, Presque Isle "
ME,county,Washington,PRINCETON (and Big Lake Twp),1-1,Princeton Town Office ,"15 Depot Street, Princeton "
ME,county,Waldo,PROSPECT,1-1,Prospect Municipal Office ,"958 Bangor Road, Prospect "
ME,county,Kennebec,RANDOLPH,1-1,Randolph Town Office ,"121 Kinderhook Street, Randolph "
ME,county,Franklin,RANGELEY,1-1,Rangeley Town Office ,"15 School Street, Rangeley "
ME,county,Franklin,RANGELEY PLT,1-1,Rangeley Plt School House (Town Hall),"293 South Shore Drive, Rangeley Plt"
ME,county,Cumberland,RAYMOND,All,Jordan Small Middle School ,"423 Webbs Mills Road, Raymond "
ME,county,Kennebec,READFIELD,1-1,"Readfield Town Hall, 2nd Floor ","8 Old Kents Hill Road, Readfield "
ME,county,Aroostook,REED PLT ,1-1,School House (Town Office Building),"8 Springer Road, Reed Plt"
ME,county,Sagadahoc,RICHMOND,All,Richmond Jr/Sr High School Gymnasium,"132 Main Street, Richmond "
ME,county,Somerset,RIPLEY,1-1,Courser Memorial School,"47 West Ripley Road, Ripley"
ME,county,Washington,ROBBINSTON,1-1,Robbinston Fire Station ,"886 US Route 1, Robbinston"
ME,county,Knox,ROCKLAND ,1-1,Rockland Community Building ,"61 Limerock Street, Rockland "
ME,county,Knox,ROCKPORT ,1-1,Rockport Town Office ,"101 Main Street, Rockport "
ME,county,Somerset,ROCKWOOD STRIP TWP,1-1,Rockwood Community Center ,"3638 Rockwood Road (to Education Lane), Rockwood Strip Twp "
ME,county,Kennebec,ROME,1-1,Rome Town Office/ Community Center ,"8 Mercer Road, Rome "
ME,county,Washington,ROQUE BLUFFS,1-1,Roque Bluffs Town Hall ,"3 Roque Bluffs Road, Roque Bluffs "
ME,county,Oxford,ROXBURY ,1-1,Town Hall,"1095 Roxbury Road, Roxbury"
ME,county,Oxford,RUMFORD,1-1,American Legion Post 24 ,"184 Congress Street, Rumford "
ME,county,Androscoggin,SABATTUS,1-1,Sabattus Town Office ,"190 Middle Road, Sabattus "
ME,county,York,SACO,All,Saco Community Center ,"75 Franklin Street, Saco "
ME,county,Aroostook,SAINT AGATHA,1-1,Saint Agatha Town Office ,"419 Main Street, St. Agatha "
ME,county,Somerset,SAINT ALBANS,1-1,Saint Albans Town Hall ,"7 Water Street, St. Albans "
ME,county,Aroostook,SAINT FRANCIS,1-1,Saint Francis Town Office ,"873 Main Street, St. Francis "
ME,county,Knox,SAINT GEORGE,1-1,"Tenant's Harbor Fire Station, Meeting Room","3 School Street, St. George "
ME,county,Aroostook,SAINT JOHN PLT,1-1,Saint John Plt Community Center ,"1774 St. John Road, St. John Plt"
ME,county,Franklin,SANDY RIVER PLT,1-1,Sandy River Plt Town Office,"33 Townhall Road, Sandy River Plt "
ME,county,York,SANFORD,1-1,Nasson Community Center,"457 Main Street, Sanford "
ME,county,York,SANFORD,2-1,St Ignatius Hall ,"25 Riverside Avenue, Sanford "
ME,county,York,SANFORD,3-1,Curtis Lake Christian Church ,"38 Westview Drive, Sanford "
ME,county,Piscataquis,SANGERVILLE ,1-1,Sangerville Town Hall Community Room,"1 Town Hall Avenue, Sangerville "
ME,county,Cumberland,SCARBOROUGH,All,Scarborough High School - Plummer's Gymnasium ,"11 Municipal Drive, Scarborough "
ME,county,Waldo,SEARSMONT,1-1,Searsmont Community Center ,"37 Main Street South, Searsmont "
ME,county,Waldo,SEARSPORT,1-1,Searsport Public Safety Building ,"3 Union Street, Searsport "
ME,county,Cumberland,SEBAGO,1-1,Sebago Town Office ,"406 Bridgton Road, Sebago "
ME,county,Piscataquis,SEBEC,1-1,Harland Ladd Municipal Building ,"29 North Road, Sebec "
ME,county,Penobscot,SEBOEIS PLT,1-1,Kenneth B. Brown Community Building ,"1144 Seboeis Road, Seboeis Plt "
ME,county,Hancock,SEDGWICK ,1-1,Sedgwick Town House ,"574 North Sedgwick Road, Sedgwick "
ME,county,York,SHAPLEIGH,All,Shapleigh Town Hall ,"22 Back Road, Shapleigh "
ME,county,Aroostook,SHERMAN,1-1,Sherman Town Office ,"36 School Street, Sherman "
ME,county,Piscataquis,SHIRLEY,1-1,Shirley Town Hall,"25 West Road, Shirley "
ME,county,Kennebec,SIDNEY,1-1,Sidney Town Office ,"2986 Middle Road, Sidney "
ME,county,Somerset,SKOWHEGAN,1-1,Skowhegan Municipal Building,"225 Water Street, Skowhegan"
ME,county,Somerset,SMITHFIELD,1-1,Smithfield Municipal Building ,"926 Village Road, Smithfield "
ME,county,Aroostook,SMYRNA,1-1,Smyrna Town Office ,"3391 Route 2, Smyrna "
ME,county,Somerset,SOLON,1-1,Solon Town Office ,"121 South Main Street, Solon "
ME,county,Lincoln,SOMERVILLE,1-1,Somerville Town Office,"72 Sand Hill Road, Somerville "
ME,county,Hancock,SORRENTO,1-1,Sorrento Community Building ,"81 Pomola Avenue, Sorrento "
ME,county,York,SOUTH BERWICK,All,"South Berwick Town Hall, 3rd Floor ","180 Main Street, South Berwick "
ME,county,Lincoln,SOUTH BRISTOL ,All,South Bristol School ,"2024 State Route 129, South Bristol "
ME,county,Cumberland,SOUTH PORTLAND,1-1,South Portland Boys & Girls Club ,"169 Broadway, South Portland "
ME,county,Cumberland,SOUTH PORTLAND,2-1,American Legion Hall ,"413 Broadway, South Portland "
ME,county,Cumberland,SOUTH PORTLAND,"3-1, 4-1",South Portland Community Center ,"21 Nelson Road, South Portland "
ME,county,Cumberland,SOUTH PORTLAND,5-1,Redbank Community Center ,"Macarthur Circle West, South Portland "
ME,county,Knox,SOUTH THOMASTON,1-1,South Thomaston Municipal Building ,"125 Spruce Head Road, South Thomaston "
ME,county,Lincoln,SOUTHPORT,1-1,Southport Town Hall ,"361 Hendricks Hill Road, Southport "
ME,county,Hancock,SOUTHWEST HARBOR,1-1,Southwest Harbor Fire Station ,"250 Main Street, Southwest Harbor "
ME,county,Penobscot,SPRINGFIELD,1-1,Springfield Town Office ,"13 Park Street, Springfield "
ME,county,Penobscot,STACYVILLE,1-1,Stacyville Town Office,"414 Station Road, Stacyville "
ME,county,Cumberland,STANDISH,All,Standish Municipal Center ,"175 Northeast Road, Standish "
ME,county,Somerset,STARKS,1-1,Starks Town Office ,"57 Anson Road, Starks "
ME,county,Penobscot,STETSON,1-1,Stetson Meeting House,"7 Wolfboro Road, Stetson"
ME,county,Washington,STEUBEN,1-1,Steuben Town Office ,"294 US Route 1, Steuben "
ME,county,Aroostook,STOCKHOLM,1-1,Stockholm Community Center,"62 School Street, Stockholm "
ME,county,Waldo,STOCKTON SPRINGS,1-1,Stockton Springs Town Office ,"217 Main Street, Stockton Springs "
ME,county,Oxford,STONEHAM,1-1,Stoneham Fire Station ,"22 Butters Hill Road, Stoneham "
ME,county,Hancock,STONINGTON ,1-1,"Stonington Town Hall, 2nd Floor Meeting Room","32 Main Street, Stonington "
ME,county,Oxford,STOW,1-1,Stow Municipal Office ,"710 Stow Road, Stow "
ME,county,Franklin,STRONG,1-1,Forster Memorial Building ,"14 South Main Street, Strong "
ME,county,Hancock,SULLIVAN,1-1,Sullivan Town Office ,"1888 US Highway 1, Sullivan "
ME,county,Oxford,SUMNER,1-1,Bisbee-Dyer Municipal Center (Town Office),"633 Main Street, Sumner "
ME,county,Hancock,SURRY,1-1,Surry Town Office ,"741 North Bend Road, Surry "
ME,county,Hancock,SWANS ISLAND,1-1,Swans Island Town Office ,"125 Harbor Road, Swan's Island "
ME,county,Waldo,SWANVILLE,1-1,Swanville Town Office ,"6 Town House Road, Swanville "
ME,county,Oxford,SWEDEN,1-1,Sweden Town Office,"147 Bridgton Road, Sweden "
ME,county,Washington,TALMADGE ,1-1,Ladies Aid Building ,"Old Mill Road, Talmadge"
ME,county,Franklin,TEMPLE,1-1,Temple Town Hall ,"258 Temple Road, Temple "
ME,county,Somerset,THE FORKS PLT,1-1,The Forks Town Hall ,"215 US Route 201, The Forks Plt "
ME,county,Knox,THOMASTON,1-1,American Legion Hall ,"10 Watts Lane, Thomaston "
ME,county,Waldo,THORNDIKE,1-1,Thorndike Town Office ,"125 Mount View Road, Thorndike "
ME,county,Washington,TOPSFIELD,1-1,Topsfield Municipal Building ,"48 North Road, Topsfield "
ME,county,Sagadahoc,TOPSHAM ,1-1,Topsham Fairgrounds Exhibition Building ,"54 Elm Street, Topsham "
ME,county,Hancock,TREMONT,1-1,Tremont Town Office-Harvey Kelley Meeting Room,"20 Harbor Drive, Tremont "
ME,county,Hancock,TRENTON,1-1,Trenton Town Office ,"59 Oak Point Road, Trenton "
ME,county,Waldo,TROY,1-1,Troy Town Office ,"129 Rogers Road, Troy "
ME,county,Androscoggin,TURNER,1-1,Turner Town Office ,"11 Turner Center Road, Turner "
ME,county,Knox,UNION,All,William Pullen Municipal Building ,"567 Common Road, Union "
ME,county,Waldo,UNITY,1-1,Unity Town Office,"74 School Street, Unity "
ME,county,Oxford,UPTON ,1-1,Ladies Aid Building ,"23 Mill Road, Upton "
ME,county,Aroostook,VAN BUREN ,1-1,Van Buren Community Center ,"130 Champlain Street, Van Buren "
ME,county,Washington,VANCEBORO,1-1,Vanceboro Fire Station ,"Shaw Street, Vanceboro "
ME,county,Kennebec,VASSALBORO,1-1,Vassalboro Town Office ,"682 Main Street, Vassalboro "
ME,county,Penobscot,VEAZIE,1-1,"Veazie Municipal Building, Council Chambers ","1084 Main Street, Veazie "
ME,county,Hancock,VERONA ISLAND,1-1,Verona Town Hall ,"16 School Street, Verona Island "
ME,county,Kennebec,VIENNA ,1-1,Vienna Community Building ,"34 Kimball Pond Road, Vienna "
ME,county,Knox,VINALHAVEN,1-1,Vinalhaven Town Office,"19 Washington School Road, Vinalhaven "
ME,county,Aroostook,WADE,1-1,Wade Town office-Washburn,"6 Victoria Street, Wade"
ME,county,Washington,WAITE,1-1,Ladies Aid Building ,"10 Old Mill Road, Talmadge"
ME,county,Waldo,WALDO,1-1,Waldo Town Office ,"629 Waldo Station Road, Waldo "
ME,county,Lincoln,WALDOBORO,1-1,Waldoboro Municipal Building,"1600 Atlantic Highway, Waldoboro "
ME,county,Androscoggin,WALES,1-1,Wales Municipal Center,"175 Centre Road, Wales"
ME,county,Aroostook,WALLAGRASS,1-1,Wallagrass Town Office,"1080 Aroostook Road Apt. # 2, Wallagrass "
ME,county,Hancock,WALTHAM ,1-1,Waltham Town Office,"1520 Waltham Road, Waltham "
ME,county,Knox,WARREN,1-1,Masonic Hall,"105 Camden Road, Warren "
ME,county,Aroostook,WASHBURN,1-1,Washburn Civic Center/Town Office ,"1287 Main Street, Washburn "
ME,county,Knox,WASHINGTON,1-1,Bryant Room - Gibbs Library,"40 Old Union Road, Washington "
ME,county,York,WATERBORO,1-1,Massabesic East School,"84 West Road, Waterboro "
ME,county,Oxford,WATERFORD,1-1,Waterford Municipal Building ,"366 Valley Road, Waterford "
ME,county,Kennebec,WATERVILLE,All,Bourque-Lanigan Post #5 American Legion ,"21 College Avenue, Waterville "
ME,county,Kennebec,WAYNE,1-1,Ladd Recreation Center ,"26 Gott Road, Wayne "
ME,county,Penobscot,WEBSTER PLT ,1-1,Webster Plt Town Office ,"583 Tucker Ridge Road, Webster Plt "
ME,county,Franklin,WELD ,1-1,Multi-Purpose Room ,"23 Mill Street, Weld "
ME,county,Piscataquis,WELLINGTON,1-1,Wellington Town Office,"13 Harmony Road, Wellington"
ME,county,York,WELLS,All,Wells Junior High School,"1470 Post Road, Wells "
ME,county,Washington,WESLEY,1-1,Wesley Elementary School,"2 Whining Pines Drive, Wesley"
ME,county,Sagadahoc,WEST BATH,1-1,West Bath Fire Hall ,"192 State Road, West Bath "
ME,county,Somerset,WEST FORKS PLT,1-1,West Forks Town Hall ,"2955 US Route 201, West Forks Plt"
ME,county,Kennebec,WEST GARDINER,1-1,West Gardiner Town Hall/Fire Department ,"322 Spears Corner Road, West Gardiner "
ME,county,Oxford,WEST PARIS,1-1,West Paris Town Office-Meeting Room ,"25 Kingsbury Street, West Paris "
ME,county,Cumberland,WESTBROOK,"1-1, 4-1",Wescott Community Building,"426 Bridge Street, Westbrook "
ME,county,Cumberland,WESTBROOK,"2-1, 3-1",Westbrook Armory ,"120 Stroudwater Street, Westbrook "
ME,county,Cumberland,WESTBROOK,5-1,Pride's Corner Congregational Church ,"235 Pride Street, Westbrook "
ME,county,Aroostook,WESTFIELD,1-1,Westfield Town Office ,"6 Main Street, Westfield "
ME,county,Aroostook,WESTMANLAND ,1-1,Westmanland Town Hall,"Westmanland Road, Westmanland"
ME,county,Aroostook,WESTON,1-1,Weston Town Office ,"5 Church Lane, Weston "
ME,county,Lincoln,WESTPORT ISLAND ,1-1,Westport Island Old Town Hall ,"1217 Main Road, Westport Island "
ME,county,Lincoln,WHITEFIELD ,1-1,Whitefield Fire and Rescue,"26 Townhouse Road, Whitefield "
ME,county,Washington,WHITING ,1-1,Whiting Community Building ,"169 US Route 1, Whiting "
ME,county,Washington,WHITNEYVILLE,1-1,Hillgrove Community Building,"42 South Main Street, Whitneyville"
ME,county,Piscataquis,WILLIMANTIC,1-1,Willimantic Town Hall,"2360 Elliottsville Road, Willimantic"
ME,county,Franklin,WILTON,1-1,Wilton Town Office,"158 Weld Road, Wilton "
ME,county,Cumberland,WINDHAM,All,Windham High School- Main Gymnasium,"406 Gray Road, Windham "
ME,county,Kennebec,WINDSOR,1-1,Windsor Town Hall ,"523 Ridge Road, Windsor "
ME,county,Penobscot,WINN,1-1,Winn Community Hall (Town Office) ,"24 Main Street, Winn "
ME,county,Kennebec,WINSLOW,1-1,V F W ,"175 Veteran Drive, Winslow "
ME,county,Hancock,WINTER HARBOR,1-1,Municipal Building,"20 School Street, Winter Harbor"
ME,county,Waldo,WINTERPORT,1-1,Samuel L Wagner Middle School ,"19 Williams Way, Winterport "
ME,county,Aroostook,WINTERVILLE PLT,1-1,Winterville Town Office ,"391 Quimby Road, Winterville Plt"
ME,county,Kennebec,WINTHROP,1-1,Winthrop Town Office ,"17 Highland Avenue, Winthrop "
ME,county,Lincoln,WISCASSET,1-1,Wiscasset Community Center,"242 Gardiner Road, Wiscasset "
ME,county,Aroostook,WOODLAND ,1-1,Woodland Public Highway Garage,"843 Woodland Center Road, Woodland "
ME,county,Oxford,WOODSTOCK,1-1,Woodstock Town Office ,"26 Monk Avenue, Woodstock "
ME,county,Penobscot,WOODVILLE,1-1,South Woodville Schoolhouse ,"Woodville Road, Woodville "
ME,county,Sagadahoc,WOOLWICH,1-1,Woolwich Central School,"137 Nequasset Road, Woolwich "
ME,county,Cumberland,YARMOUTH,1-1,Robert W. Boyd Amvets Post #2 ,"148 North Road, Yarmouth "
ME,county,York,YORK,All,York High School-Robert E. Butler Gymnasium ,"1 Robert Stevens Drive, York "
